"Year","Road.Type","Speed","Junction.Type","Brightness","Wind.Speed","Casualty.Class","Gender","Age","Damage","Severity"
"00","U",58,"0",72535,13,"O","M",19,10291.15,7
"00","B",90,"3",75311,15,"P","F",26,25368.28,40
"00","C",69,"1",92516,3,"D","F",60,20005.25,25
"98","U",30,"4",37535,3,"O","M",32,6630.64,3
"99","A",48,"4",3897,20,"P","F",20,31058.16,60
"00","U",43,"2",53785,23,"O","F",56,811.03,0
"99","U",38,"1",84567,12,"D","M",51,8050.29,4
"00","U",76,"0",55249,8,"D","M",27,2515.07,0
"00","B",56,"4",70035,12,"O","M",44,28486.82,51
"98","A",49,"3",61285,18,"O","F",66,35178.04,77
"98","U",44,"4",55035,11,"O","F",62,3117.19,1
"00","U",70,"1",87535,4,"O","F",61,7542.01,4
"01","B",40,"4",50035,22,"O","F",60,26535.88,44
"98","U",35,"2",43785,10,"O","F",69,1153.04,0
"99","C",33,"1",98455,12,"D","M",35,23217.09,34
"02","C",88,"2",85427,13,"P","M",23,19794.84,24
"02","U",51,"4",63785,23,"O","M",56,8164.22,4
"01","U",84,"1",83314,7,"P","M",23,5212.69,2
"01","C",70,"1",2514,24,"D","M",21,17801.76,20
"98","C",46,"2",57535,9,"O","F",47,19085.07,23
"00","B",73,"3",91285,2,"O","M",32,27868.3,49
"00","C",46,"0",77969,19,"D","M",29,14080.9,12
"99","U",54,"0",67535,11,"O","M",60,9803.07,6
"01","C",48,"4",60035,4,"O","F",41,17937.26,20
"00","A",63,"4",78785,10,"O","F",63,34839.53,76
"00","C",64,"0",38933,16,"D","M",64,17003.28,18
"00","C",39,"3",7651,15,"D","F",19,18986.06,23
"01","U",86,"4",84360,23,"D","F",53,3179.31,1
"02","U",60,"2",9233,22,"P","F",62,7325.53,3
"00","U",58,"4",69446,13,"P","F",30,8489.06,5
"00","C",33,"3",41285,17,"O","M",64,14913.44,14
"00","U",45,"0",56285,19,"O","F",69,8191.71,4
"01","M",72,"4",61328,6,"D","M",26,39405.08,97
"02","C",71,"4",5644,15,"P","F",63,22990.56,33
"01","C",54,"1",33494,14,"D","F",33,12365.15,10
"02","C",64,"0",80035,17,"O","M",44,23573.31,35
"00","M",37,"0",42732,16,"P","M",28,38780.38,94
"99","C",72,"3",90035,3,"O","M",60,21206.64,28
"00","C",60,"3",83358,20,"D","M",20,24443.98,37
"99","B",72,"2",80180,15,"D","F",57,26041.96,42
"00","U",40,"2",50035,10,"O","M",52,12166.96,9
"98","C",63,"1",78785,14,"O","M",54,18927.48,22
"00","A",30,"3",69969,16,"P","F",71,32029.34,64
"99","U",61,"1",76285,19,"O","M",67,8805.12,5
"99","C",39,"2",20543,10,"D","M",46,16463.44,17
"98","B",85,"0",106285,14,"O","F",53,30056.67,56
"01","C",41,"2",116473,20,"D","F",52,17400.82,19
"02","C",39,"2",48785,3,"O","M",31,22135.54,31
"98","C",63,"0",16431,15,"P","F",54,15402.8,15
"02","A",66,"1",98008,4,"D","F",51,30982.65,60
"98","M",32,"0",40035,13,"O","F",70,35677.98,80
"98","A",59,"0",4225,22,"P","F",43,32074.69,64
"02","C",36,"0",45035,19,"O","F",34,16440.07,17
"02","A",87,"1",39909,5,"D","M",19,31513.24,62
"98","C",87,"4",108785,7,"O","F",69,15204.95,14
"98","C",57,"1",36906,16,"P","F",70,17666.06,20
"98","C",78,"0",97535,18,"O","M",51,23398.35,34
"00","U",63,"1",78785,6,"O","M",60,3991.24,1
"02","M",68,"4",51797,22,"P","M",23,39144.92,96
"00","U",77,"3",44747,18,"P","F",74,9612.94,6
"99","A",86,"2",107535,9,"O","F",53,35417.22,78
"99","C",85,"3",106285,17,"O","F",72,19231.41,23
"99","U",74,"1",12099,24,"D","F",53,8806.53,5
"99","U",78,"3",97535,20,"O","F",24,2387.51,0
"00","B",56,"3",70035,8,"O","F",76,25412.02,40
"01","U",61,"3",50140,2,"D","F",40,2219.39,0
"01","U",69,"3",109824,3,"D","F",33,2831.93,1
"00","U",88,"2",107361,1,"P","F",63,6083.98,2
"02","C",77,"4",96285,10,"O","M",45,25110.89,39
"99","U",64,"3",113983,21,"P","M",66,4102.3,1
"02","U",32,"3",40035,25,"O","M",55,9924.89,6
"01","C",72,"4",90035,20,"O","F",43,22733.49,32
"00","B",81,"4",101285,23,"O","M",68,27471.18,47
"02","B",88,"0",81192,16,"P","M",70,25161.59,40
"02","B",33,"0",41285,20,"O","F",23,29526.76,54
"01","C",45,"4",82111,12,"D","F",63,12358.1,10
"02","C",45,"3",64895,20,"D","F",69,15289.36,15
"01","U",65,"1",59636,19,"P","M",65,9997.59,6
"02","C",84,"4",95763,17,"P","M",24,20896.02,27
"02","A",47,"1",58119,24,"D","M",57,32506.84,66
"98","C",54,"3",67535,2,"O","F",54,17748.98,20
"99","C",40,"0",102033,23,"P","M",77,23969.94,36
"01","C",60,"3",75035,22,"O","M",30,24717.94,38
"00","U",48,"2",60035,12,"O","M",79,4968.8,2
"99","U",52,"3",86598,21,"P","M",51,10770.61,7
"02","U",39,"0",85232,1,"P","F",54,7058.4,3
"99","C",36,"4",4457,13,"P","F",28,20418.07,26
"01","M",56,"0",41220,9,"D","F",33,38577.21,93
"00","M",49,"3",61285,24,"O","F",36,38721.22,94
"98","U",87,"0",20494,7,"P","F",26,1302.98,0
"99","A",45,"1",45984,17,"D","F",23,31393.58,62
"99","A",43,"0",79217,2,"D","M",39,32517.89,66
"99","U",43,"4",53785,12,"O","F",46,1162.96,0
"01","U",84,"3",93705,7,"D","M",79,11722.67,9
"98","C",82,"4",102535,25,"O","F",37,13936.72,12
"00","U",77,"3",96285,8,"O","F",28,3975.27,1
"02","C",42,"2",111367,1,"P","F",75,21150.56,28
"00","M",30,"0",37535,24,"O","F",38,35686.95,80
"01","U",46,"3",30968,24,"P","F",70,8543.6,5
"02","B",43,"0",50925,9,"D","F",19,28134.25,49
"01","C",54,"3",21258,20,"P","F",34,22664.94,32
"00","U",75,"2",93785,24,"O","M",23,10170.53,6
"99","C",84,"0",105035,9,"O","F",62,15941.56,16
"99","U",52,"2",65035,7,"O","M",70,3177.73,1
"99","U",56,"0",33478,14,"D","F",25,7156.83,3
"00","C",71,"2",44696,5,"D","F",61,17904.47,20
"98","B",46,"4",57535,21,"O","F",29,30837.19,59
"98","U",78,"0",3423,23,"D","F",21,11473.94,8
"98","C",50,"2",72170,19,"P","F",41,18220.43,21
"98","C",68,"0",85035,17,"O","M",64,17991.77,20
"98","C",66,"3",15679,20,"P","F",76,19134.99,23
"00","A",51,"4",63785,15,"O","F",71,34272.55,73
"01","U",43,"3",53785,24,"O","M",52,1457.01,0
"02","U",44,"1",119244,2,"P","M",34,4938.69,2
"01","C",69,"4",86285,22,"O","M",65,20415.44,26
"02","M",89,"3",100368,18,"P","M",20,36232.32,82
"98","C",64,"3",87265,8,"D","M",79,23294.72,34
"01","U",80,"0",65502,16,"D","F",61,2223.56,0
"02","C",79,"3",49962,19,"P","M",64,19950.86,25
"01","B",59,"0",110461,13,"D","M",43,29982.43,56
"99","C",84,"1",41296,13,"D","M",53,19786.37,24
"01","U",31,"1",87191,22,"P","M",78,4784.41,1
"99","C",45,"1",106519,20,"P","M",32,20672.28,27
"99","U",78,"3",69934,20,"D","M",46,12097.59,9
"99","C",88,"4",88209,23,"D","M",76,20017.85,25
"98","B",59,"2",73785,11,"O","M",53,27826.72,48
"00","U",31,"3",38785,4,"O","F",31,6224.5,2
"00","U",72,"4",47233,21,"P","M",56,6569.68,3
"99","C",81,"2",101285,24,"O","F",57,14163.82,13
"98","B",85,"0",31541,14,"P","M",71,25479.35,41
"01","U",45,"4",102252,13,"P","F",52,808.12,0
"01","B",81,"0",102620,22,"P","M",53,29059.99,53
"01","C",34,"1",13077,4,"P","M",31,16947.35,18
"99","M",40,"2",42551,4,"P","M",30,37787.07,89
"02","C",35,"4",57715,14,"D","M",64,18576.96,22
"00","C",83,"0",44915,16,"D","F",51,12753.76,10
"99","C",49,"0",11301,20,"P","F",21,17216.46,19
"98","U",54,"4",67535,25,"O","F",70,8366.37,4
"98","A",48,"2",31055,8,"P","F",79,35107.05,77
"01","B",45,"1",56285,21,"O","M",20,27365.36,47
"99","C",32,"0",40035,20,"O","F",27,23755.64,35
"98","U",65,"0",48608,7,"P","M",28,4654.59,1
"02","M",34,"2",97377,11,"D","F",28,38287.39,92
"02","C",49,"3",61285,14,"O","F",62,18964.04,22
"98","C",63,"0",92656,7,"D","M",52,21842.84,30
"00","C",62,"0",77535,22,"O","M",80,20202.56,26
"00","C",66,"4",90125,23,"P","M",57,20832.4,27
"00","U",82,"4",6923,13,"D","M",73,1671.24,0
"02","U",72,"3",72092,1,"P","F",31,8713.28,5
"02","C",66,"3",62985,22,"D","F",31,22875.07,33
"98","M",41,"0",51285,10,"O","F",62,35735.52,80
"01","B",59,"1",73785,2,"O","M",41,27446.69,47
"00","B",66,"4",22285,2,"D","M",57,26877.55,45
"99","U",80,"1",52670,3,"P","F",33,11280.86,8
"98","U",46,"1",57535,12,"O","F",52,2730.23,0
"02","U",37,"4",78459,7,"P","M",29,5617.12,2
"00","C",74,"4",6359,20,"P","F",48,24721.42,38
"01","U",81,"0",101285,13,"O","M",75,3386.54,1
"00","U",33,"4",32453,2,"D","M",63,11465.19,8
"01","M",75,"0",93785,24,"O","M",20,38297.56,92
"99","U",60,"3",46070,7,"D","F",34,6559.32,3
"02","C",33,"1",6415,22,"D","M",59,21269.33,28
"01","C",70,"4",7787,11,"D","M",71,17253.19,19
"00","A",81,"0",101285,19,"O","F",25,31141.98,61
"01","M",57,"4",19990,16,"P","F",25,38523.74,93
"99","C",61,"3",76285,4,"O","F",74,20900.78,27
"00","C",52,"4",65035,8,"O","M",47,21055.4,28
"00","A",70,"0",66049,13,"P","M",55,31298.04,61
"00","A",44,"1",1424,7,"D","F",75,34400.32,74
"01","A",32,"1",77814,14,"D","F",73,33941.34,72
"00","M",68,"4",85035,25,"O","F",78,36192.27,82
"02","U",47,"2",3985,12,"P","F",47,7020.04,3
"98","A",70,"1",7168,9,"D","F",52,35327.16,78
"02","C",42,"0",52535,2,"O","F",44,21416.42,29
"99","A",64,"2",28881,4,"D","M",20,33529.9,70
"02","C",66,"4",30470,1,"P","F",41,17625.9,19
"00","C",42,"3",52535,22,"O","F",68,14340.2,13
"02","C",86,"3",63038,17,"D","F",61,19500.27,24
"02","A",49,"4",7488,8,"P","M",77,34215.16,73
"98","U",80,"2",100035,22,"O","F",67,4933.23,2
"00","M",70,"0",21262,3,"P","M",20,36423.69,83
"00","U",85,"1",7452,7,"D","F",35,8507.43,5
"00","A",57,"4",104456,18,"D","M",57,31884.09,64
"00","U",130.758942991961,"3",89298,16,"D","F",37,4230.3,1
"00","C",70,"2",13347,20,"D","F",31,15469.05,15
"00","C",55,"4",68785,16,"O","F",38,19602.48,24
"00","U",33,"3",80784,4,"D","M",77,5439.13,2
"99","M",57,"0",28445,22,"D","M",19,37315.19,87
"00","U",73,"3",91285,2,"O","M",25,7992.05,4
"98","C",48,"0",36179,21,"P","M",70,19876.73,25
"00","C",89,"4",111285,2,"O","M",24,14574.11,13
"02","B",79,"2",98785,12,"O","M",22,26177.38,43
"98","C",53,"1",66285,5,"O","M",76,22347.72,31
"02","U",81,"0",23229,6,"P","M",29,6995.48,3
"00","C",61,"4",76285,16,"O","F",42,23277.89,34
"00","U",43,"3",53785,15,"O","F",77,4788.82,1
"98","U",57,"0",71285,10,"O","M",19,11383.84,8
"02","B",63,"0",117437,2,"P","F",78,30397.98,58
"99","A",50,"4",81307,8,"P","M",42,32374.86,66
"01","B",42,"4",52535,22,"O","F",29,26940.79,45
"02","B",44,"4",55035,7,"O","F",74,27993.7,49
"98","B",87,"2",96268,3,"D","M",72,26068.18,42
"00","U",74,"3",82694,14,"D","F",56,6638.31,3
"99","U",58,"2",62966,17,"P","M",21,805.09,0
"99","U",79,"2",31646,10,"D","M",78,3822.65,1
"02","U",44,"0",9171,18,"P","F",32,8942.4,5
"99","B",45,"3",29886,6,"P","M",39,28677.24,51
"98","C",40,"0",5699,7,"D","F",48,22620.22,32
"98","B",82,"4",5572,5,"D","F",42,28665.76,51
"99","M",48,"1",27114,6,"D","F",19,36251.08,82
"01","C",59,"1",73785,14,"O","M",56,13366.28,11
"02","B",90,"0",112535,25,"O","F",28,26219.86,43
"01","A",61,"3",45152,14,"D","M",34,35482.65,79
"99","U",32,"4",45732,2,"P","M",67,6353.91,3
"99","U",57,"0",23417,2,"P","F",71,7532.3,4
"00","C",69,"1",97715,3,"D","F",33,24258.53,37
"98","U",83,"4",93913,17,"D","F",40,501.88,0
"02","U",82,"0",45692,13,"D","M",27,12311.72,9
"01","U",32,"2",40035,3,"O","F",25,4188.54,1
"01","C",40,"3",116347,23,"P","F",64,18131.25,21
"99","C",69,"0",86285,10,"O","F",35,15002.63,14
"00","U",84,"2",105035,17,"O","F",80,9030.42,5
"02","U",46,"3",57535,19,"O","F",72,1065.89,0
"01","M",51,"1",82030,15,"P","M",29,36081.16,81
"01","U",42,"2",103576,4,"D","F",41,4546.54,1
"00","C",51,"2",83001,10,"D","M",69,23134.17,33
"01","A",30,"4",37535,12,"O","M",78,34120.08,73
"01","A",58,"2",72535,20,"O","F",32,35193.34,77
"00","U",86,"1",107535,19,"O","F",28,5552.73,2
"02","C",38,"4",92811,2,"D","F",60,16805.4,18
"02","U",63,"3",980,15,"D","F",30,8408.45,4
"98","B",75,"1",93785,15,"O","M",44,25198.76,40
"02","U",39,"1",68950,13,"D","M",37,7766.06,4
"98","C",70,"3",78908,9,"D","F",63,17671.31,20
"99","C",55,"0",74100,7,"D","F",67,13029.58,11
"99","M",39,"2",81740,14,"P","F",80,35929.12,81
"00","A",85,"0",68070,16,"P","F",72,31622.52,62
"98","U",73,"1",91285,5,"O","M",22,8482.32,4
"99","M",72,"4",90035,8,"O","F",61,36354.71,83
"01","M",70,"3",18385,21,"D","M",28,35791.2,80
"02","C",38,"4",24522,3,"D","M",51,21550.41,29
"98","U",80,"3",69319,12,"P","M",26,5746.59,2
"98","A",77,"0",45524,3,"P","F",71,33069.99,68
"99","A",87,"3",67805,12,"P","F",40,34001.24,72
"98","C",38,"3",78197,21,"D","M",50,22835.46,33
"01","M",77,"0",96285,12,"O","F",45,36628.71,84
"02","C",80,"0",100035,7,"O","F",52,23023.51,33
"98","B",41,"3",105063,12,"D","F",27,25636.7,41
"00","U",80,"0",64115,11,"P","M",46,5957.77,2
"01","U",87,"3",47510,14,"D","F",68,5931.4,2
"02","M",34,"4",85876,4,"D","M",28,39289.52,96
"00","B",35,"3",96547,4,"P","F",31,29486.92,54
"00","C",136.505706324242,"0",2563,9,"D","M",29,24318.17,37
"01","B",36,"3",45035,23,"O","M",72,27992.95,49
"02","B",53,"2",63056,7,"D","F",30,30443.54,58
"01","B",61,"2",18763,14,"D","F",32,27353.46,47
"99","A",71,"2",88785,12,"O","M",22,35506.75,79
"02","C",79,"2",48603,23,"P","M",69,20488.91,26
"02","U",90,"4",37260,20,"P","F",35,991.24,0
"02","U",53,"1",98218,18,"P","F",58,9603.02,6
"00","U",59,"1",108755,3,"P","F",34,5023.92,2
"98","U",57,"1",71285,16,"O","F",35,3384.62,1
"99","M",74,"2",108777,8,"P","F",75,38647.96,93
"98","C",63,"2",96179,3,"D","F",65,20979.64,28
"02","U",40,"4",108640,9,"D","F",27,2118.43,0
"98","U",77,"2",96285,18,"O","M",65,8518.18,5
"99","M",44,"0",87733,23,"P","F",47,36443.24,83
"02","U",90,"2",28352,2,"P","F",43,863.45,0
"02","C",48,"0",60035,10,"O","M",40,17735.14,20
"00","C",30,"3",37535,23,"O","M",70,23645,35
"00","C",58,"2",72535,4,"O","F",70,21572.27,29
"02","M",36,"4",45035,5,"O","F",41,38813.59,94
"01","C",39,"1",68975,18,"D","F",48,20069.51,25
"98","C",90,"2",112535,14,"O","F",41,21306.54,28
"00","C",65,"4",81285,18,"O","F",36,19032.58,23
"98","A",40,"2",27033,19,"D","M",60,34787.53,76
"98","U",66,"3",4012,16,"D","M",60,5518.79,2
"02","U",38,"4",103284,7,"P","F",30,7197.7,3
"00","M",63,"2",19080,7,"P","F",39,37943.54,90
"00","M",48,"4",60035,24,"O","F",59,37957.63,90
"01","U",41,"3",90733,23,"P","F",40,2133.04,0
"99","A",40,"2",80149,22,"P","M",53,34729.93,75
"01","U",87,"3",108785,6,"O","M",74,4794.32,1
"99","A",31,"1",38785,14,"O","F",75,34374.31,74
"02","A",89,"0",111285,13,"O","F",48,30982.79,60
"98","C",63,"4",78785,2,"O","F",19,23157.83,34
"02","C",71,"3",88785,10,"O","M",39,14078.01,12
"00","B",62,"3",107294,10,"D","M",19,27733.14,48
"99","U",63,"3",43139,12,"P","F",56,2959.47,1
"00","B",51,"3",63785,19,"O","F",47,26273.1,43
"00","B",55,"3",68785,25,"O","F",37,28967.82,52
"01","C",51,"1",70180,20,"P","F",31,16966.42,18
"02","U",52,"2",65035,14,"O","M",22,7924.28,4
"00","M",52,"1",64832,14,"P","M",25,35815.63,80
"02","B",88,"0",21359,23,"D","F",37,30338.51,58
"01","M",51,"0",69797,23,"D","M",25,38273.8,92
"01","C",32,"1",40035,4,"O","M",60,15594.62,15
"98","C",47,"3",58785,4,"O","F",46,23862.45,36
"00","B",90,"2",114835,11,"D","M",68,26462,44
"00","U",76,"4",95035,3,"O","M",34,7593.38,4
"99","C",33,"0",98635,7,"P","F",47,24312.74,37
"00","U",71,"1",79691,14,"D","M",45,7217.33,3
"99","M",82,"0",118563,22,"D","F",74,39656.3,98
"98","U",75,"1",53970,9,"P","M",80,2066.2,0
"98","B",87,"3",45999,4,"D","M",22,30457.41,58
"01","C",39,"4",80031,20,"D","F",69,14649.29,13
"98","C",44,"1",55035,25,"O","F",49,23357.78,34
"02","C",33,"4",41285,11,"O","M",52,22610.65,32
"99","B",89,"2",101730,23,"D","F",36,26250.96,43
"00","C",49,"3",44115,19,"P","M",36,19140.35,23
"98","U",63,"4",51876,21,"P","F",57,10104.85,6
"02","C",86,"4",57148,25,"P","F",56,15903.05,16
"98","B",83,"4",96019,3,"D","F",31,26993.92,46
"00","U",47,"0",15625,21,"P","M",28,7113.73,3
"98","C",49,"0",61285,13,"O","F",26,19956.71,25
"02","B",80,"1",100035,11,"O","F",70,29161.01,53
"00","U",64,"4",70097,15,"D","M",39,10054.46,6
"01","C",87,"0",100338,17,"D","M",68,16508.15,17
"02","M",88,"0",82580,14,"D","M",19,39486.69,97
"99","A",78,"2",97535,18,"O","F",69,30988.03,60
"98","C",79,"3",98785,11,"O","F",48,15199.99,14
"00","U",60,"4",533,22,"D","M",37,10295.81,7
"01","A",59,"1",45632,1,"D","M",51,33521.01,70
"00","C",54,"3",111331,18,"D","F",53,18333.19,21
"00","U",67,"0",83785,20,"O","F",44,9726.64,6
"99","C",75,"4",95941,21,"D","M",45,15968.12,16
"00","C",86,"3",24960,3,"D","M",25,19506.31,24
"99","C",30,"2",37535,5,"O","F",80,24894.55,39
"99","A",85,"2",106809,24,"D","M",34,31759.79,63
"02","U",51,"1",63785,11,"O","M",75,3498.35,1
"98","M",31,"1",71404,13,"P","M",30,37044.78,86
"99","C",79,"3",44381,20,"D","F",26,18746.69,22
"02","U",77,"2",96285,4,"O","F",62,10052.08,6
"99","U",64,"0",66436,18,"P","M",27,2837.89,1
"02","B",41,"0",9022,25,"D","M",35,30338.9,58
"98","A",40,"1",78329,23,"D","F",79,34640.22,75
"99","B",70,"4",42132,10,"P","M",78,26526.65,44
"01","A",32,"3",40035,18,"O","M",42,32256.34,65
"98","C",87,"3",56532,17,"P","M",45,17659.86,19
"98","C",48,"4",60035,2,"O","F",61,18371.48,21
"00","C",86,"3",106674,12,"P","M",30,17047.36,18
"01","B",44,"4",63866,13,"D","F",54,29383.3,54
"99","U",65,"3",37763,24,"D","M",78,9931.72,6
"00","U",43,"1",65056,7,"D","M",33,6171.5,2
"01","B",50,"3",96729,18,"D","M",43,27813.68,48
"98","U",85,"4",39644,19,"D","F",53,3680.66,1
"98","U",39,"3",68008,10,"D","M",38,4661.46,1
"00","B",38,"4",36395,11,"D","M",31,26993.4,46
"01","U",72,"2",90035,6,"O","M",29,11556.48,8
"00","B",74,"3",112282,12,"P","F",55,25738.15,41
"99","C",85,"0",98448,3,"P","F",20,16782.05,18
"98","A",84,"1",105035,12,"O","F",43,34658.16,75
"98","U",53,"0",62275,10,"P","F",32,6370.14,3
"02","C",41,"4",16994,17,"D","M",71,20267.27,26
"00","U",75,"0",93785,22,"O","M",30,11430.28,8
"00","C",85,"0",8305,11,"D","M",55,24815.7,38
"02","B",85,"3",106285,5,"O","M",72,27571.37,48
"01","C",30,"1",65634,21,"D","M",55,24430.59,37
"98","U",60,"2",91413,16,"D","F",60,7651.77,4
"01","M",43,"4",80795,8,"P","M",30,38725.5,94
"00","B",64,"0",37683,14,"P","F",63,26845.13,45
"00","M",53,"2",44711,22,"P","M",26,39389.68,97
"99","A",89,"3",93979,12,"P","M",42,32282.3,65
"99","U",67,"2",18604,18,"P","F",37,1295.79,0
"01","U",54,"1",113397,23,"D","M",20,5916.12,2
"00","M",64,"4",80035,9,"O","M",27,39365.99,97
"00","B",32,"3",40035,14,"O","M",79,26536.25,44
"01","C",69,"4",86285,20,"O","F",64,21716.21,29
"02","B",73,"1",23918,3,"D","F",37,29257.98,54
"98","M",86,"3",109587,5,"P","F",63,36881.95,85
"98","C",48,"4",60035,6,"O","F",25,23977.59,36
"02","M",59,"2",19471,19,"D","M",21,36030.24,81
"99","U",53,"4",116131,12,"P","F",19,3289.44,1
"00","C",37,"1",81083,4,"D","F",73,15640.96,15
"99","A",73,"0",48348,10,"P","F",48,35322.08,78
"01","M",36,"3",53865,10,"P","M",22,36639.46,84
"99","U",38,"3",93583,7,"P","F",52,2895.92,1
"98","C",50,"2",100539,20,"P","M",41,22813.72,33
"02","U",42,"2",52535,5,"O","M",22,9214.19,5
"00","C",58,"2",75325,14,"D","F",28,12839.01,10
"00","U",85,"0",24721,12,"D","M",30,7539.18,4
"02","U",54,"0",458,13,"D","M",69,7383.13,3
"98","U",67,"0",115018,7,"D","M",73,3244.61,1
"98","U",44,"0",106593,15,"D","F",52,5845.25,2
"01","C",41,"3",106668,13,"P","M",37,14647.49,13
"02","A",39,"4",48785,11,"O","M",55,34371.64,74
"01","M",62,"2",72610,6,"D","M",23,36600.47,84
"02","A",65,"2",18742,22,"D","F",49,35100.29,77
"00","B",77,"4",62748,14,"P","M",20,26208.38,43
"00","C",37,"0",25340,19,"P","F",49,23879.58,36
"02","U",30,"4",15825,21,"D","M",73,7204.21,3
"99","A",31,"4",38785,23,"O","F",40,31124.05,61
"99","A",58,"3",72535,8,"O","F",31,34962.72,76
"01","C",43,"4",53785,12,"O","M",23,18936.55,22
"98","C",37,"3",54439,16,"D","F",64,22467.03,32
"02","B",84,"1",66374,9,"P","F",70,25175.88,40
"02","A",68,"2",65439,12,"D","M",50,31270.36,61
"99","U",62,"4",32603,2,"P","F",65,1164.85,0
"98","U",84,"4",112076,22,"P","M",64,3352.46,1
"98","M",76,"4",95035,7,"O","F",32,35904.29,81
"00","U",39,"1",48785,13,"O","F",53,11126.31,8
"02","M",83,"3",95149,7,"P","F",41,36030.11,81
"02","U",40,"4",110436,24,"D","F",20,3043.93,1
"00","B",54,"3",67535,24,"O","F",52,25871.29,42
"02","A",32,"4",18997,24,"D","M",55,35536.49,79
"02","C",65,"4",51886,14,"P","M",77,13644.78,12
"99","U",84,"2",90303,2,"D","F",31,4260.51,1
"98","C",82,"1",97317,16,"D","M",59,17124.36,18
"98","A",90,"4",69980,13,"P","F",38,34809.89,76
"02","C",71,"0",105296,19,"P","F",36,21602.48,29
"00","C",74,"3",98269,3,"P","F",20,14093.92,12
"00","A",63,"2",57904,15,"P","M",25,32474.89,66
"00","A",82,"1",102535,4,"O","F",78,31553.37,62
"99","B",60,"3",57598,11,"P","M",53,28765.98,52
"99","M",63,"1",78785,23,"O","M",26,37005.67,86
"00","C",57,"2",96983,2,"P","F",33,12724.45,10
"02","C",71,"0",88785,22,"O","M",44,13139.9,11
"99","B",82,"4",102535,11,"O","M",76,28857.34,52
"98","C",58,"3",72535,19,"O","F",70,19896.57,25
"98","U",89,"4",100826,5,"D","M",64,3495.63,1
"01","U",67,"3",49684,4,"D","M",25,733.19,0
"01","C",43,"0",53785,8,"O","M",39,23331.07,34
"98","U",45,"4",56285,5,"O","M",56,9568.29,6
"98","M",63,"1",5980,22,"P","F",52,37621.22,88
"98","C",90,"4",88178,3,"D","F",46,23361.41,34
"02","U",42,"2",52535,15,"O","F",51,11579.28,8
"02","C",37,"1",48812,23,"P","M",68,20592.3,27
"98","U",39,"4",55553,6,"P","M",55,6404.69,3
"02","U",35,"1",43785,6,"O","F",58,8305.74,4
"98","A",61,"4",76285,10,"O","F",40,31065.12,60
"99","A",65,"1",81285,8,"O","M",71,31169.03,61
"01","C",42,"1",1031,8,"P","F",39,23149.73,33
"00","C",42,"1",63798,18,"D","M",46,18044.55,20
"01","C",48,"4",60035,23,"O","F",33,14538.38,13
"02","U",39,"4",48785,2,"O","M",31,9646.32,6
"01","C",40,"2",28831,8,"D","F",49,13982.5,12
"98","C",70,"4",67093,22,"P","M",23,20419.07,26
"00","U",37,"4",108281,21,"D","F",32,8560.74,5
"00","M",71,"3",51639,2,"P","M",22,39382.11,97
"99","U",54,"4",18528,25,"P","M",77,3126.98,1
"02","A",30,"2",37535,21,"O","M",66,33138.4,69
"98","C",67,"2",1058,24,"D","M",45,12487.48,10
"00","C",82,"0",102535,10,"O","M",58,22805.15,33
"02","U",82,"2",119332,8,"D","F",50,9506.17,6
"99","A",50,"4",62535,7,"O","F",61,31242.09,61
"01","C",72,"4",87399,22,"P","F",24,19104.82,23
"98","M",78,"0",97535,18,"O","F",68,37743.55,89
"99","U",136.984885674901,"1",96285,9,"O","F",70,3769.24,1
"99","M",33,"4",41285,5,"O","F",67,36333.88,83
"00","C",34,"0",19779,19,"D","F",55,24297.53,37
"99","U",68,"0",85035,7,"O","M",74,4272.67,1
"99","C",79,"0",98785,15,"O","M",65,19233.74,23
"98","U",58,"1",95389,8,"P","M",64,3509.66,1
"01","U",82,"0",41495,5,"D","F",32,3642.04,1
"01","U",73,"3",98383,5,"D","M",26,2164.36,0
